run,number_of_clones,number_of_reads
500001470808_S64_L001.clonotypes.TRB.txt,15329,7078576
590002140808_S75_L001.clonotypes.TRB.txt,7134,2492498
050001790101_S80_L001.clonotypes.TRB.txt,25173,2673793
050001790808_S55_L001.clonotypes.TRA.txt,18,25
050000550101_S84_L001.clonotypes.TRA.txt,44201,1951405
550002710808_S185_L002.clonotypes.TRB.txt,16212,6555066
050001350101_S114_L002.clonotypes.TRA.txt,26206,2987252
250003530808_S98_L002.clonotypes.TRA.txt,20123,2900289
260002880101_S4_L001.clonotypes.TRA.txt,37077,2223897
460000940808_S112_L002.clonotypes.TRA.txt,5829,15414
550002560808_S178_L002.clonotypes.TRA.txt,26401,4951419
440000490808_S23_L001.clonotypes.TRB.txt,18283,507061
780005230808_S131_L002.clonotypes.TRB.txt,1993,4562101
540002590808_S137_L002.clonotypes.TRB.txt,6248,9520915
290000390808_S116_L002.clonotypes.TRA.txt,33840,8530968
500000010808_S9_L001.clonotypes.TRB.txt,8269,20707873
780004940808_S180_L002.clonotypes.TRB.txt,28612,1721400
230002070807_S129_L002.clonotypes.TRB.txt,9302,8294219
260004150808_S95_L001.clonotypes.TRB.txt,14,22
590001270808_S83_L001.clonotypes.TRB.txt,1208,2795
460000920808_S136_L002.clonotypes.TRB.txt,11887,2764163
270001050808_S23_L001.clonotypes.TRA.txt,27341,7969951
050000520808_S26_L001.clonotypes.TRB.txt,6,7
640001860808_S46_L001.clonotypes.TRB.txt,15519,6324119
670004910808_S149_L002.clonotypes.TRB.txt,9950,4780065
330001580101_S129_L002.clonotypes.TRB.txt,27560,4179335
550003230807_S70_L001.clonotypes.TRA.txt,9627,4273112
540002640808_S161_L002.clonotypes.TRA.txt,5608,5984887
050000970808_S55_L001.clonotypes.TRB.txt,8396,8882450
690000120808_S50_L001.clonotypes.TRA.txt,24533,15551980
690000990808_S130_L002.clonotypes.TRB.txt,3,3
050000990808_S40_L001.clonotypes.TRB.txt,6393,1183273
780005060101_S21_L001.clonotypes.TRB.txt,29267,2551186
340003460808_S39_L001.clonotypes.TRA.txt,92,104
050000480101_S100_L002.clonotypes.TRA.txt,36167,2613880
470004390807_S2_L001.clonotypes.TRB.txt,7445,7123191
050000610808_S31_L001.clonotypes.TRA.txt,795,1184
550001690808_S101_L002.clonotypes.TRA.txt,17289,920530
670004700808_S154_L002.clonotypes.TRB.txt,13301,2450000
500000220808_S40_L001.clonotypes.TRB.txt,0,0
770101180807_S167_L002.clonotypes.TRA.txt,11894,4912097
780005110808_S137_L002.clonotypes.TRB.txt,129,316
050003130808_S114_L002.clonotypes.TRA.txt,20578,8424532
500004080101_S130_L002.clonotypes.TRB.txt,38001,5609300
780005040101_S27_L001.clonotypes.TRA.txt,33120,3248512
050000520101_S101_L002.clonotypes.TRB.txt,6082,3881462
500003870101_S169_L002.clonotypes.TRA.txt,24577,3132199
460000990101_S149_L002.clonotypes.TRB.txt,17520,4689348
360001440808_S141_L002.clonotypes.TRB.txt,3837,4415534
780005090101_S40_L001.clonotypes.TRB.txt,15061,2023390
270000090808_S28_L001.clonotypes.TRA.txt,38948,3018286
590002640101_S124_L002.clonotypes.TRA.txt,39080,3672411
p17_19_DNA_S35_L001.clonotypes.TRB.txt,40500,5754681
670005420808_S160_L002.clonotypes.TRB.txt,17886,940055
270000580808_S87_L001.clonotypes.TRA.txt,21215,1937232
p17_56_DNA_S68_L001.clonotypes.TRB.txt,41147,6114125
730000500808_S26_L001.clonotypes.TRA.txt,20224,8257469
050000740101_S76_L001.clonotypes.TRA.txt,29623,2990040
520004340808_S54_L001.clonotypes.TRA.txt,3348,19941
590002830808_S89_L001.clonotypes.TRB.txt,48,99
210004080808_S159_L002.clonotypes.TRA.txt,194,266
500003950808_S31_L001.clonotypes.TRB.txt,4923,487964
460002740808_S11_L001.clonotypes.TRB.txt,10516,5553931
270000150807_S39_L001.clonotypes.TRB.txt,13199,1973967
330000710808_S140_L002.clonotypes.TRB.txt,3516,3139512
550000620808_S64_L001.clonotypes.TRB.txt,1575,2341
210002410808_S177_L002.clonotypes.TRB.txt,37572,1874590
780008420808_S154_L002.clonotypes.TRA.txt,8514,23530
640003290808_S82_L001.clonotypes.TRA.txt,24787,2564864
050001310808_S137_L002.clonotypes.TRB.txt,535,728
460000850101_S147_L002.clonotypes.TRB.txt,27896,4731035
460002230808_S14_L001.clonotypes.TRA.txt,45793,11736867
770101230807_S175_L002.clonotypes.TRA.txt,42327,6210186
050000010808_S69_L001.clonotypes.TRB.txt,1801,18556
670004690101_S119_L002.clonotypes.TRA.txt,30266,3375049
670005530101_S127_L002.clonotypes.TRB.txt,19854,3988176
780000600808_S61_L001.clonotypes.TRA.txt,2407,154652
730001480808_S54_L001.clonotypes.TRB.txt,12906,3243930
500003960808_S30_L001.clonotypes.TRA.txt,18848,14606682
630002570807_S187_L002.clonotypes.TRA.txt,21738,5608689
p18_9_DNA_S25_L002.clonotypes.TRB.txt,58451,15545618
250002800808_S104_L002.clonotypes.TRB.txt,344,710
640002150808_S95_L001.clonotypes.TRB.txt,11001,1595034
590003790101_S180_L002.clonotypes.TRA.txt,18621,2760982
p17_27_DNA_S43_L001.clonotypes.TRA.txt,306440,6532794
OZR754_S5_L001.clonotypes.TRA.txt,7393,1187365
630001450808_S116_L002.clonotypes.TRB.txt,23388,14792459
540002660808_S177_L002.clonotypes.TRA.txt,9836,6657417
210000460808_S175_L002.clonotypes.TRA.txt,26498,2019338
540003570808_S2_L001.clonotypes.TRA.txt,11127,2625217
330002550101_S139_L002.clonotypes.TRB.txt,12519,6412611
050003560808_S115_L002.clonotypes.TRA.txt,24395,9321940
670004510808_S167_L002.clonotypes.TRA.txt,32449,8593925
670005640808_S8_L001.clonotypes.TRB.txt,13386,3329071
670005110808_S179_L002.clonotypes.TRB.txt,6822,3298326
640003090808_S5_L001.clonotypes.TRB.txt,26386,1176936
540002240808_S91_L001.clonotypes.TRB.txt,4877,2015087
020004200808_S75_L001.clonotypes.TRB.txt,9340,3146998
280002540807_S147_L002.clonotypes.TRA.txt,17282,1274941
670005410808_S162_L002.clonotypes.TRB.txt,16696,2439872
330000580808_S125_L002.clonotypes.TRB.txt,9381,4972643
590002550101_S147_L002.clonotypes.TRA.txt,20079,1921794
330002050101_S172_L002.clonotypes.TRB.txt,14632,3580668
550002660808_S124_L002.clonotypes.TRA.txt,27275,7079102
210002420808_S150_L002.clonotypes.TRA.txt,26428,3965209
630002290808_S51_L001.clonotypes.TRB.txt,18244,3547601
210004070808_S121_L002.clonotypes.TRB.txt,24524,4111549
p17_4_DNA_S20_L001.clonotypes.TRA.txt,61058,6265243
500004310101_S146_L002.clonotypes.TRA.txt,31242,5015856
780004960101_S16_L001.clonotypes.TRA.txt,50663,4325484
QTR319_S1_L001.clonotypes.TRA.txt,13670,1562905
540002610808_S145_L002.clonotypes.TRA.txt,6690,8743874
230002080807_S137_L002.clonotypes.TRB.txt,22396,7261143
500004230101_S177_L002.clonotypes.TRB.txt,27288,3976398
460001120808_S104_L002.clonotypes.TRA.txt,22836,1382323
260002060807_S99_L002.clonotypes.TRB.txt,787,1704
p18_2_DNA_S18_L002.clonotypes.TRB.txt,47180,4995672
640003330808_S74_L001.clonotypes.TRA.txt,31547,4780958
730000910808_S33_L001.clonotypes.TRB.txt,11165,916291
050000670101_S77_L001.clonotypes.TRB.txt,15440,5350716
440003240808_S14_L001.clonotypes.TRB.txt,2873,17530
690001910808_S84_L001.clonotypes.TRB.txt,10730,1089947
210001870808_S127_L002.clonotypes.TRA.txt,19988,5210006
050000880101_S106_L002.clonotypes.TRB.txt,16900,750178
050001150808_S152_L002.clonotypes.TRB.txt,331,542
640001870808_S54_L001.clonotypes.TRA.txt,47698,4637332
780008180808_S74_L001.clonotypes.TRA.txt,23388,5578795
500000230101_S98_L002.clonotypes.TRA.txt,46858,4926850
330001930101_S134_L002.clonotypes.TRB.txt,21791,3679926
780001400808_S64_L001.clonotypes.TRB.txt,10551,4487340
440000530808_S144_L002.clonotypes.TRB.txt,42880,283549
050001290101_S112_L002.clonotypes.TRA.txt,26141,3873547
540003600808_S10_L001.clonotypes.TRB.txt,15979,1231051
330000950808_S132_L002.clonotypes.TRB.txt,12102,3557735
910000140808_S123_L002.clonotypes.TRB.txt,27443,3095012
330002760101_S140_L002.clonotypes.TRA.txt,26632,3293072
780005070808_S162_L002.clonotypes.TRA.txt,19514,4382710
330000920807_S51_L001.clonotypes.TRB.txt,426,775
780005180808_S139_L002.clonotypes.TRA.txt,425,610
p17_28_DNA_S44_L001.clonotypes.TRB.txt,33105,4919467
p17_63_DNA_S75_L001.clonotypes.TRB.txt,35347,1207258
540002700808_S114_L002.clonotypes.TRA.txt,4865,10278712
780005050808_S174_L002.clonotypes.TRA.txt,13881,908764
500004190808_S47_L001.clonotypes.TRA.txt,13963,658201
p17_45-2_DNA_S15_L001.clonotypes.TRA.txt,27085,2077763
330000590808_S70_L001.clonotypes.TRA.txt,21088,8022889
020000390808_S189_L002.clonotypes.TRA.txt,28952,7297644
590001290101_S100_L002.clonotypes.TRB.txt,23558,4141743
340002530808_S172_L002.clonotypes.TRA.txt,43139,10309357
210003140808_S158_L002.clonotypes.TRA.txt,31819,3745762
500003980101_S154_L002.clonotypes.TRB.txt,22769,5592551
p17_78-1_DNA_S3_L001.clonotypes.TRB.txt,20534,3441036
640002270808_S88_L001.clonotypes.TRB.txt,47787,3375279
670004520808_S139_L002.clonotypes.TRA.txt,31815,25655004
500001220808_S123_L002.clonotypes.TRB.txt,28055,7330496
p17_55-1_DNA_S5_L001.clonotypes.TRB.txt,46409,2284843
670004530808_S155_L002.clonotypes.TRA.txt,19727,7471053
250002710101_S157_L002.clonotypes.TRA.txt,36653,2714786
640003490808_S58_L001.clonotypes.TRA.txt,28615,3729169
730002430808_S47_L001.clonotypes.TRA.txt,17349,6452249
780000770101_S37_L001.clonotypes.TRB.txt,12878,4860393
050002010808_S60_L001.clonotypes.TRB.txt,56,79
780004800808_S156_L002.clonotypes.TRB.txt,5048,107605
050002460808_S119_L002.clonotypes.TRA.txt,153,236
670005350808_S174_L002.clonotypes.TRB.txt,1963,3181
470001090807_S160_L002.clonotypes.TRA.txt,25340,4434348
p17_11_DNA_S27_L001.clonotypes.TRB.txt,35105,7364480
050002070808_S58_L001.clonotypes.TRB.txt,10414,15211289
640001890808_S70_L001.clonotypes.TRB.txt,13207,7905191
270000080807_S15_L001.clonotypes.TRA.txt,21816,2802516
670005350101_S118_L002.clonotypes.TRA.txt,31374,3393865
670005710808_S4_L001.clonotypes.TRB.txt,4287,3199123
540002600808_S8_L001.clonotypes.TRA.txt,2073,3397
050000930101_S107_L002.clonotypes.TRA.txt,23301,2699002
330000670808_S24_L001.clonotypes.TRA.txt,38045,8996517
440003240101_S182_L002.clonotypes.TRB.txt,20500,4268535
630000860808_S123_L002.clonotypes.TRA.txt,11352,8273936
630001580807_S128_L002.clonotypes.TRB.txt,8745,7724542
140003810808_S104_L002.clonotypes.TRB.txt,73,102
460000850808_S192_L002.clonotypes.TRB.txt,736,1183
640000110101_S160_L002.clonotypes.TRB.txt,38257,3227930
050001050808_S27_L001.clonotypes.TRB.txt,1659,3197
340003580808_S12_L001.clonotypes.TRB.txt,11456,2034071
540002600101_S156_L002.clonotypes.TRB.txt,12411,3563070
780003880101_S91_L001.clonotypes.TRA.txt,19229,2393494
p17_77-1_DNA_S4_L001.clonotypes.TRA.txt,19008,565420
260002880808_S81_L001.clonotypes.TRA.txt,2275,5146
540000450808_S163_L002.clonotypes.TRB.txt,8556,2967313
500003380808_S44_L001.clonotypes.TRA.txt,2626,13527
770101520808_S102_L002.clonotypes.TRB.txt,23157,7823059
330001710808_S177_L002.clonotypes.TRA.txt,16862,1809812
050002290808_S117_L002.clonotypes.TRA.txt,22989,461293
670005150808_S177_L002.clonotypes.TRA.txt,28410,6505972
730000380101_S191_L002.clonotypes.TRA.txt,34387,2846097
730003490101_S120_L002.clonotypes.TRA.txt,41525,2770179
630002390807_S109_L002.clonotypes.TRA.txt,25835,8467216
770103470808_S166_L002.clonotypes.TRB.txt,2831,158562
630001510808_S120_L002.clonotypes.TRB.txt,11193,10449851
780004950808_S182_L002.clonotypes.TRA.txt,10833,3387825
330002250808_S138_L002.clonotypes.TRA.txt,30996,1490019
500001390808_S171_L002.clonotypes.TRA.txt,16333,594809
460001130808_S159_L002.clonotypes.TRB.txt,6944,75490
780003480808_S43_L001.clonotypes.TRB.txt,7822,7127955
780001900807_S140_L002.clonotypes.TRA.txt,31752,9841878
730001810101_S183_L002.clonotypes.TRB.txt,39079,1698121
500000950808_S26_L001.clonotypes.TRB.txt,23217,7644060
470002850808_S59_L001.clonotypes.TRA.txt,58749,3469774
630001250808_S111_L002.clonotypes.TRB.txt,11187,13902385
540003270808_S65_L001.clonotypes.TRA.txt,15992,7653582
p17_29_DNA_S45_L001.clonotypes.TRA.txt,72987,6409598
640002040808_S40_L001.clonotypes.TRA.txt,37517,3006195
260004200808_S88_L001.clonotypes.TRB.txt,0,0
780003440808_S19_L001.clonotypes.TRB.txt,1,1
540003090808_S41_L001.clonotypes.TRA.txt,1778,3876
640003540101_S54_L001.clonotypes.TRB.txt,14251,4120328
440000850808_S62_L001.clonotypes.TRB.txt,177,265
780005250101_S46_L001.clonotypes.TRA.txt,15023,3337711
670004600808_S13_L001.clonotypes.TRB.txt,8910,5783881
780000770808_S192_L002.clonotypes.TRA.txt,3,3
730001500808_S55_L001.clonotypes.TRB.txt,14579,5393191
340003450808_S38_L001.clonotypes.TRB.txt,6864,2127282
210002900808_S144_L002.clonotypes.TRA.txt,19514,2953822
730003390808_S45_L001.clonotypes.TRA.txt,857,1142
780004890808_S172_L002.clonotypes.TRB.txt,20243,201022
400004360808_S190_L002.clonotypes.TRB.txt,36399,6948252
670004550808_S6_L001.clonotypes.TRA.txt,64260,10300636
590002690101_S188_L002.clonotypes.TRA.txt,20990,943997
780008490101_S22_L001.clonotypes.TRB.txt,17648,4427652
730003410101_S152_L002.clonotypes.TRB.txt,24521,5250145
780003450808_S36_L001.clonotypes.TRB.txt,93,135
210002120808_S169_L002.clonotypes.TRB.txt,16368,4577832
780004830808_S187_L002.clonotypes.TRB.txt,2957,328976
780004990808_S148_L002.clonotypes.TRB.txt,5359,4462891
780004860101_S35_L001.clonotypes.TRA.txt,29395,3454854
730001830101_S175_L002.clonotypes.TRB.txt,25538,3280729
250002700101_S149_L002.clonotypes.TRB.txt,8,8
050001070101_S109_L002.clonotypes.TRA.txt,18106,2790585
540003110808_S3_L001.clonotypes.TRA.txt,93,109
670004920808_S135_L002.clonotypes.TRA.txt,18980,89933
730003500808_S41_L001.clonotypes.TRA.txt,1618,2360
540003110101_S159_L002.clonotypes.TRB.txt,28218,2590796
330000740808_S76_L001.clonotypes.TRB.txt,8052,4727282
780000760808_S191_L002.clonotypes.TRA.txt,1,2
910003810808_S120_L002.clonotypes.TRB.txt,11157,7209918
260004220808_S100_L002.clonotypes.TRA.txt,7416,299781
550002680808_S155_L002.clonotypes.TRA.txt,28879,3213888
440000500808_S183_L002.clonotypes.TRA.txt,31638,4572390
340003620808_S11_L001.clonotypes.TRB.txt,10445,2887442
540002760807_S42_L001.clonotypes.TRA.txt,33339,5787052
550002940807_S1_L001.clonotypes.TRB.txt,5390,3807387
330000600808_S68_L001.clonotypes.TRA.txt,17763,3215186
780008250807_S130_L002.clonotypes.TRB.txt,274,441
050000930808_S29_L001.clonotypes.TRB.txt,16,22
p17_17_DNA_S33_L001.clonotypes.TRB.txt,31585,4520166
p18_20_DNA_S36_L002.clonotypes.TRB.txt,81623,2011291
460001930808_S184_L002.clonotypes.TRB.txt,20388,6073380
050002090808_S74_L001.clonotypes.TRA.txt,14593,12174449
640002230808_S63_L001.clonotypes.TRB.txt,11357,3270537
050001460808_S192_L002.clonotypes.TRA.txt,4017,18994
050002340808_S116_L002.clonotypes.TRA.txt,399,561
210002850808_S120_L002.clonotypes.TRB.txt,23949,4548332
540002490807_S111_L002.clonotypes.TRB.txt,21627,2837470
520004270808_S62_L001.clonotypes.TRB.txt,602,1575
340003480808_S131_L002.clonotypes.TRB.txt,4003,2277364
590002490808_S80_L001.clonotypes.TRB.txt,6046,3222738
780002150808_S52_L001.clonotypes.TRA.txt,9117,3721866
330003060808_S80_L001.clonotypes.TRB.txt,17531,1815506
590002120101_S140_L002.clonotypes.TRA.txt,27504,2913001
470002200808_S71_L001.clonotypes.TRB.txt,64957,4007832
670004590808_S173_L002.clonotypes.TRA.txt,35331,2866052
780008300807_S73_L001.clonotypes.TRB.txt,9415,2387223
780004820808_S188_L002.clonotypes.TRB.txt,5631,40163
260002830808_S80_L001.clonotypes.TRA.txt,6740,9234067
400000310808_S142_L002.clonotypes.TRB.txt,16358,4469142
780004980808_S145_L002.clonotypes.TRA.txt,0,0
590004420808_S97_L002.clonotypes.TRB.txt,1505,2757
270000110808_S166_L002.clonotypes.TRA.txt,25686,2997730
p17_62_DNA_S74_L001.clonotypes.TRA.txt,37542,6252339
330002580808_S96_L001.clonotypes.TRA.txt,4705,1864218
670005530808_S192_L002.clonotypes.TRB.txt,2557,15973
550001560808_S154_L002.clonotypes.TRA.txt,37682,5302792
p18_17_DNA_S33_L002.clonotypes.TRB.txt,41775,3980188
330001450808_S89_L001.clonotypes.TRB.txt,2802,23520
550001520808_S109_L002.clonotypes.TRB.txt,25202,5817735
780002090808_S51_L001.clonotypes.TRB.txt,516,830
590002180808_S74_L001.clonotypes.TRB.txt,1318,3011
670005320808_S128_L002.clonotypes.TRA.txt,14216,7788106
020003890808_S67_L001.clonotypes.TRB.txt,12010,7613180
730000400808_S23_L001.clonotypes.TRB.txt,2,2
500003990808_S52_L001.clonotypes.TRA.txt,0,0
780005140808_S63_L001.clonotypes.TRA.txt,4947,509982
780004310807_S69_L001.clonotypes.TRA.txt,4822,23533
260002910808_S91_L001.clonotypes.TRB.txt,0,0
050002050808_S131_L002.clonotypes.TRA.txt,10174,55830
780008520808_S181_L002.clonotypes.TRA.txt,12547,168365
780005150101_S47_L001.clonotypes.TRA.txt,34671,2514851
340003690808_S19_L001.clonotypes.TRA.txt,4765,4294335
540002770807_S50_L001.clonotypes.TRB.txt,11387,7981650
270000060808_S119_L002.clonotypes.TRA.txt,25369,1230133
p18_26_DNA_S42_L002.clonotypes.TRB.txt,45788,20796166
460000940101_S148_L002.clonotypes.TRA.txt,12868,2667997
230002180807_S176_L002.clonotypes.TRB.txt,18597,6644237
640001780808_S30_L001.clonotypes.TRA.txt,26821,4624509
330002700808_S72_L001.clonotypes.TRA.txt,3666,44566
p17_9_DNA_S25_L001.clonotypes.TRA.txt,48198,5410589
670002290808_S184_L002.clonotypes.TRA.txt,15304,12151612
330002540808_S94_L001.clonotypes.TRA.txt,343,2490
340003420808_S33_L001.clonotypes.TRB.txt,115,203
440003800808_S90_L001.clonotypes.TRA.txt,23812,1544801
640002350808_S79_L001.clonotypes.TRA.txt,24132,2488559
640002690808_S57_L001.clonotypes.TRA.txt,22411,6771682
780004790808_S155_L002.clonotypes.TRB.txt,2844,33207
p17_12_DNA_S28_L001.clonotypes.TRB.txt,477,617
050000320808_S21_L001.clonotypes.TRA.txt,2527,3656
250002880808_S106_L002.clonotypes.TRA.txt,241,315
770101010807_S107_L002.clonotypes.TRB.txt,9976,5619164
550003260808_S186_L002.clonotypes.TRB.txt,8198,5449475
440001580808_S87_L001.clonotypes.TRA.txt,2074,5500
270001180808_S76_L001.clonotypes.TRA.txt,23982,1468005
270000620808_S170_L002.clonotypes.TRB.txt,6619,39009
280001880807_S135_L002.clonotypes.TRA.txt,44995,6128107
500001040808_S171_L002.clonotypes.TRA.txt,18717,3545716
500001140808_S71_L001.clonotypes.TRA.txt,13788,6600822
640001920808_S45_L001.clonotypes.TRB.txt,11856,5305710
590001270101_S171_L002.clonotypes.TRB.txt,16218,4256634
330002540101_S138_L002.clonotypes.TRA.txt,25287,3402578
020000350808_S126_L002.clonotypes.TRA.txt,31702,7669414
460001340101_S153_L002.clonotypes.TRB.txt,16807,4514127
540001440808_S33_L001.clonotypes.TRB.txt,9382,8489283
520000800808_S63_L001.clonotypes.TRA.txt,0,0
050001750808_S139_L002.clonotypes.TRB.txt,1932,3727
p17_37_DNA_S53_L001.clonotypes.TRA.txt,68763,6946805
640002680808_S9_L001.clonotypes.TRB.txt,17469,6741197
470001430807_S84_L001.clonotypes.TRA.txt,27811,3167493
260002870807_S125_L002.clonotypes.TRA.txt,3811,20823
670005080808_S127_L002.clonotypes.TRB.txt,13275,297530
020000280808_S59_L001.clonotypes.TRB.txt,6144,2005779
340003380808_S32_L001.clonotypes.TRA.txt,1016,1745
210000150808_S59_L001.clonotypes.TRA.txt,541,1114
630003100808_S49_L001.clonotypes.TRA.txt,44432,3306168
330001180807_S138_L002.clonotypes.TRA.txt,57432,12962348
210002400808_S141_L002.clonotypes.TRA.txt,18781,732487
260003070807_S101_L002.clonotypes.TRA.txt,11137,8797697
910000320808_S121_L002.clonotypes.TRA.txt,69370,3216508
780002140808_S20_L001.clonotypes.TRB.txt,247,393
260002780807_S30_L001.clonotypes.TRB.txt,9,15
440001090808_S88_L001.clonotypes.TRA.txt,5963,1877508
020003190808_S12_L001.clonotypes.TRA.txt,38426,11383965
330000350808_S164_L002.clonotypes.TRA.txt,24119,681333
780004510101_S41_L001.clonotypes.TRA.txt,19428,3218785
340003550808_S6_L001.clonotypes.TRB.txt,15850,2363135
p17_66_DNA_S78_L001.clonotypes.TRA.txt,88181,5732284
270000010808_S182_L002.clonotypes.TRB.txt,16330,10238414
050001700101_S81_L001.clonotypes.TRB.txt,22574,3492700
050001920808_S78_L001.clonotypes.TRB.txt,7393,675141
440000480101_S178_L002.clonotypes.TRA.txt,36288,2798570
050000980808_S127_L002.clonotypes.TRA.txt,22816,4663808
260002840101_S8_L001.clonotypes.TRA.txt,23628,3775556
330000730808_S73_L001.clonotypes.TRA.txt,28472,6967151
590001290808_S85_L001.clonotypes.TRB.txt,78,99
540002580808_S129_L002.clonotypes.TRA.txt,60360,1791136
210001780808_S190_L002.clonotypes.TRB.txt,22068,3114540
440003140101_S146_L002.clonotypes.TRB.txt,21336,7113675
050001810101_S118_L002.clonotypes.TRB.txt,14303,5066472
460002020808_S17_L001.clonotypes.TRB.txt,19884,15918881
p18_14_DNA_S30_L002.clonotypes.TRB.txt,55485,16434437
440003630808_S30_L001.clonotypes.TRB.txt,731,57785
780008460808_S151_L002.clonotypes.TRB.txt,7625,3104614
640003560808_S18_L001.clonotypes.TRB.txt,16227,841387
500001990808_S179_L002.clonotypes.TRA.txt,13601,3168168
440000440808_S79_L001.clonotypes.TRB.txt,808,2555
690001110808_S146_L002.clonotypes.TRA.txt,20004,2316407
540002970808_S5_L001.clonotypes.TRB.txt,3429,57499
330001050808_S101_L002.clonotypes.TRA.txt,21595,2349340
280002120807_S127_L002.clonotypes.TRA.txt,40668,6599831
p17_25_DNA_S41_L001.clonotypes.TRB.txt,51555,5462666
780005220808_S128_L002.clonotypes.TRA.txt,1,1
050001290808_S51_L001.clonotypes.TRA.txt,1288,2125
260001670807_S168_L002.clonotypes.TRA.txt,2087,3374
630002480807_S110_L002.clonotypes.TRA.txt,12764,5184264
670005680808_S3_L001.clonotypes.TRB.txt,8595,5524593
550002670808_S116_L002.clonotypes.TRB.txt,12872,9514249
270000130807_S31_L001.clonotypes.TRB.txt,22626,7782061
330000650808_S71_L001.clonotypes.TRB.txt,8053,5947109
550003000807_S17_L001.clonotypes.TRB.txt,5608,5010169
590002840808_S91_L001.clonotypes.TRB.txt,40,74
500003980808_S53_L001.clonotypes.TRB.txt,813,1780
550000660808_S156_L002.clonotypes.TRA.txt,43945,5809127
050002000808_S73_L001.clonotypes.TRB.txt,2964,7023
330000460807_S75_L001.clonotypes.TRB.txt,21757,4824285
780008430808_S160_L002.clonotypes.TRA.txt,4024,15339
640001880808_S62_L001.clonotypes.TRA.txt,16148,3551923
640002750808_S71_L001.clonotypes.TRA.txt,24032,4314573
670002110808_S124_L002.clonotypes.TRA.txt,20787,4752330
210001800808_S136_L002.clonotypes.TRA.txt,73504,3678215
050000730808_S19_L001.clonotypes.TRA.txt,2599,4384
250002710808_S102_L002.clonotypes.TRA.txt,2871,8096
670004620101_S166_L002.clonotypes.TRB.txt,23496,3883233
500001250808_S179_L002.clonotypes.TRB.txt,6383,6985140
210002270808_S160_L002.clonotypes.TRA.txt,7080,13779
460000170808_S6_L001.clonotypes.TRB.txt,13378,13093870
460001300808_S10_L001.clonotypes.TRA.txt,15132,215741
330000100807_S67_L001.clonotypes.TRA.txt,22225,6581101
630001440808_S121_L002.clonotypes.TRB.txt,12663,10608875
640000850808_S182_L002.clonotypes.TRB.txt,26,42
500001380808_S187_L002.clonotypes.TRB.txt,8835,8783388
050001100808_S169_L002.clonotypes.TRB.txt,10725,5201951
640000470808_S21_L001.clonotypes.TRA.txt,16291,241794
730002210808_S51_L001.clonotypes.TRA.txt,24051,5681665
780005100101_S48_L001.clonotypes.TRA.txt,38648,3382912
440000250808_S92_L001.clonotypes.TRA.txt,342,590
330001880808_S186_L002.clonotypes.TRB.txt,26,292
300000710808_S124_L002.clonotypes.TRA.txt,41219,6383112
330001940808_S130_L002.clonotypes.TRB.txt,361,845
670002100808_S125_L002.clonotypes.TRB.txt,14047,1669944
440001020101_S79_L001.clonotypes.TRA.txt,67283,2936108
360001560808_S165_L002.clonotypes.TRB.txt,13052,4727960
210001810808_S182_L002.clonotypes.TRA.txt,34122,2442547
050000130101_S99_L002.clonotypes.TRA.txt,14119,3567667
630000880808_S114_L002.clonotypes.TRB.txt,14762,12969404
050002120101_S125_L002.clonotypes.TRB.txt,17664,5153105
050000710808_S176_L002.clonotypes.TRA.txt,34,41
590002150101_S172_L002.clonotypes.TRA.txt,54281,2582337
500000930101_S58_L001.clonotypes.TRA.txt,45991,2276149
280000260807_S119_L002.clonotypes.TRA.txt,13475,22508
670004740101_S190_L002.clonotypes.TRA.txt,48212,2651112
540002050808_S47_L001.clonotypes.TRB.txt,783,2341
640000670808_S183_L002.clonotypes.TRA.txt,253,394
730004350101_S112_L002.clonotypes.TRA.txt,58607,3549124
330001110808_S156_L002.clonotypes.TRB.txt,6601,6245050
540000560808_S164_L002.clonotypes.TRB.txt,17076,2943774
780005240808_S132_L002.clonotypes.TRA.txt,3809,6918
770101560807_S174_L002.clonotypes.TRA.txt,25671,4962242
p17_35_DNA_S51_L001.clonotypes.TRB.txt,57211,6289758
590002820808_S88_L001.clonotypes.TRA.txt,0,0
540002270101_S155_L002.clonotypes.TRB.txt,23217,4672032
290002570808_S187_L002.clonotypes.TRB.txt,25430,6060525
050000600808_S32_L001.clonotypes.TRA.txt,1097,1563
640001980808_S85_L001.clonotypes.TRA.txt,14181,3903274
670004810808_S147_L002.clonotypes.TRB.txt,15192,4835116
630001100807_S136_L002.clonotypes.TRB.txt,21331,6129491
440000240808_S21_L001.clonotypes.TRA.txt,0,0
210003370808_S102_L002.clonotypes.TRB.txt,12155,6135300
770104300807_S124_L002.clonotypes.TRA.txt,13138,7248943
780008490808_S183_L002.clonotypes.TRB.txt,1,1
630002740808_S40_L001.clonotypes.TRB.txt,16135,4464039
210001500808_S145_L002.clonotypes.TRB.txt,12702,6109081
340003590808_S8_L001.clonotypes.TRA.txt,35582,5263892
020002240807_S106_L002.clonotypes.TRA.txt,55088,6593961
470001410807_S163_L002.clonotypes.TRB.txt,13660,6649361
520001650101_S99_L002.clonotypes.TRA.txt,25025,3593132
540002650808_S169_L002.clonotypes.TRA.txt,40456,10694364
p17_68_DNA_S80_L001.clonotypes.TRB.txt,25914,3000482
550002260807_S88_L001.clonotypes.TRB.txt,15003,7474212
330001570101_S128_L002.clonotypes.TRB.txt,16148,3874427
